method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score
Fusion Max,splicing_connectors/test/logical_anomalies/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\057.png,splicing_connectors/test/logical_anomalies/057.png,splicing_connectors,test,logical_anomalies,57,1,2.5049079712524236
Fusion Max,splicing_connectors/test/logical_anomalies/058,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\058.png,splicing_connectors/test/logical_anomalies/058.png,splicing_connectors,test,logical_anomalies,58,1,1.6989413723278004
Fusion Max,splicing_connectors/test/logical_anomalies/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\059.png,splicing_connectors/test/logical_anomalies/059.png,splicing_connectors,test,logical_anomalies,59,1,15.748433228292896
Fusion Max,splicing_connectors/test/logical_anomalies/060,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\060.png,splicing_connectors/test/logical_anomalies/060.png,splicing_connectors,test,logical_anomalies,60,1,29.569820713605
Fusion Max,splicing_connectors/test/logical_anomalies/061,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\061.png,splicing_connectors/test/logical_anomalies/061.png,splicing_connectors,test,logical_anomalies,61,1,18.605177681535444
Fusion Max,splicing_connectors/test/logical_anomalies/062,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\062.png,splicing_connectors/test/logical_anomalies/062.png,splicing_connectors,test,logical_anomalies,62,1,12.301801979828486
Fusion Max,splicing_connectors/test/logical_anomalies/063,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\063.png,splicing_connectors/test/logical_anomalies/063.png,splicing_connectors,test,logical_anomalies,63,1,15.109191823116786
Fusion Max,splicing_connectors/test/logical_anomalies/064,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\064.png,splicing_connectors/test/logical_anomalies/064.png,splicing_connectors,test,logical_anomalies,64,1,30.198727053589376
Fusion Max,splicing_connectors/test/logical_anomalies/065,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\065.png,splicing_connectors/test/logical_anomalies/065.png,splicing_connectors,test,logical_anomalies,65,1,15.524835590150902
Fusion Max,splicing_connectors/test/logical_anomalies/066,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\066.png,splicing_connectors/test/logical_anomalies/066.png,splicing_connectors,test,logical_anomalies,66,1,21.01449865931774
Fusion Max,splicing_connectors/test/logical_anomalies/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\067.png,splicing_connectors/test/logical_anomalies/067.png,splicing_connectors,test,logical_anomalies,67,1,19.238076589601214
Fusion Max,splicing_connectors/test/logical_anomalies/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\068.png,splicing_connectors/test/logical_anomalies/068.png,splicing_connectors,test,logical_anomalies,68,1,31.606963655024387
Fusion Max,splicing_connectors/test/logical_anomalies/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\069.png,splicing_connectors/test/logical_anomalies/069.png,splicing_connectors,test,logical_anomalies,69,1,20.132430638145276
Fusion Max,splicing_connectors/test/logical_anomalies/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\070.png,splicing_connectors/test/logical_anomalies/070.png,splicing_connectors,test,logical_anomalies,70,1,32.0769276088279
Fusion Max,splicing_connectors/test/logical_anomalies/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\071.png,splicing_connectors/test/logical_anomalies/071.png,splicing_connectors,test,logical_anomalies,71,1,1.3264931727071994
Fusion Max,splicing_connectors/test/logical_anomalies/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\072.png,splicing_connectors/test/logical_anomalies/072.png,splicing_connectors,test,logical_anomalies,72,1,-0.4510225083457179
Fusion Max,splicing_connectors/test/logical_anomalies/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\073.png,splicing_connectors/test/logical_anomalies/073.png,splicing_connectors,test,logical_anomalies,73,1,0.043866457712057945
Fusion Max,splicing_connectors/test/logical_anomalies/074,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\074.png,splicing_connectors/test/logical_anomalies/074.png,splicing_connectors,test,logical_anomalies,74,1,0.010859555962545958
Fusion Max,splicing_connectors/test/logical_anomalies/075,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\075.png,splicing_connectors/test/logical_anomalies/075.png,splicing_connectors,test,logical_anomalies,75,1,-0.5527147112813948
Fusion Max,splicing_connectors/test/logical_anomalies/076,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\076.png,splicing_connectors/test/logical_anomalies/076.png,splicing_connectors,test,logical_anomalies,76,1,-0.14606172716988405
Fusion Max,splicing_connectors/test/logical_anomalies/077,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\077.png,splicing_connectors/test/logical_anomalies/077.png,splicing_connectors,test,logical_anomalies,77,1,0.29220232551102066
Fusion Max,splicing_connectors/test/logical_anomalies/078,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\078.png,splicing_connectors/test/logical_anomalies/078.png,splicing_connectors,test,logical_anomalies,78,1,-0.2767862649378596
Fusion Max,splicing_connectors/test/logical_anomalies/079,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\079.png,splicing_connectors/test/logical_anomalies/079.png,splicing_connectors,test,logical_anomalies,79,1,0.16963949370977208
Fusion Max,splicing_connectors/test/logical_anomalies/080,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\080.png,splicing_connectors/test/logical_anomalies/080.png,splicing_connectors,test,logical_anomalies,80,1,0.5425751241265419
Fusion Max,splicing_connectors/test/logical_anomalies/081,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\081.png,splicing_connectors/test/logical_anomalies/081.png,splicing_connectors,test,logical_anomalies,81,1,-0.3467417804736552
Fusion Max,splicing_connectors/test/logical_anomalies/082,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\082.png,splicing_connectors/test/logical_anomalies/082.png,splicing_connectors,test,logical_anomalies,82,1,-0.2454078305938979
Fusion Max,splicing_connectors/test/logical_anomalies/083,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\083.png,splicing_connectors/test/logical_anomalies/083.png,splicing_connectors,test,logical_anomalies,83,1,0.5962867330669519
Fusion Max,splicing_connectors/test/logical_anomalies/084,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\084.png,splicing_connectors/test/logical_anomalies/084.png,splicing_connectors,test,logical_anomalies,84,1,-0.433065155812643
Fusion Max,splicing_connectors/test/logical_anomalies/085,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\085.png,splicing_connectors/test/logical_anomalies/085.png,splicing_connectors,test,logical_anomalies,85,1,-0.044012588418068155
Fusion Max,splicing_connectors/test/logical_anomalies/086,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\086.png,splicing_connectors/test/logical_anomalies/086.png,splicing_connectors,test,logical_anomalies,86,1,-0.45171932243590734
Fusion Max,splicing_connectors/test/logical_anomalies/087,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\087.png,splicing_connectors/test/logical_anomalies/087.png,splicing_connectors,test,logical_anomalies,87,1,-0.3453918653631861
Fusion Max,splicing_connectors/test/logical_anomalies/088,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\088.png,splicing_connectors/test/logical_anomalies/088.png,splicing_connectors,test,logical_anomalies,88,1,1.003208327759713
Fusion Max,splicing_connectors/test/logical_anomalies/089,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\089.png,splicing_connectors/test/logical_anomalies/089.png,splicing_connectors,test,logical_anomalies,89,1,-0.08399425682506799
Fusion Max,splicing_connectors/test/logical_anomalies/090,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\090.png,splicing_connectors/test/logical_anomalies/090.png,splicing_connectors,test,logical_anomalies,90,1,-0.4395732346745327
Fusion Max,splicing_connectors/test/logical_anomalies/091,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\091.png,splicing_connectors/test/logical_anomalies/091.png,splicing_connectors,test,logical_anomalies,91,1,0.8131445051033757
Fusion Max,splicing_connectors/test/logical_anomalies/092,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\092.png,splicing_connectors/test/logical_anomalies/092.png,splicing_connectors,test,logical_anomalies,92,1,0.6450838516348608
Fusion Max,splicing_connectors/test/logical_anomalies/093,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\093.png,splicing_connectors/test/logical_anomalies/093.png,splicing_connectors,test,logical_anomalies,93,1,0.16484826148315082
Fusion Max,splicing_connectors/test/logical_anomalies/094,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\094.png,splicing_connectors/test/logical_anomalies/094.png,splicing_connectors,test,logical_anomalies,94,1,-0.438927002687141
Fusion Max,splicing_connectors/test/logical_anomalies/095,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\095.png,splicing_connectors/test/logical_anomalies/095.png,splicing_connectors,test,logical_anomalies,95,1,0.1650511028311777
Fusion Max,splicing_connectors/test/logical_anomalies/096,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\096.png,splicing_connectors/test/logical_anomalies/096.png,splicing_connectors,test,logical_anomalies,96,1,0.2331776615123428
Fusion Max,splicing_connectors/test/logical_anomalies/097,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\097.png,splicing_connectors/test/logical_anomalies/097.png,splicing_connectors,test,logical_anomalies,97,1,0.20214648180832148
Fusion Max,splicing_connectors/test/logical_anomalies/098,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\098.png,splicing_connectors/test/logical_anomalies/098.png,splicing_connectors,test,logical_anomalies,98,1,-0.013101219031355896
Fusion Max,splicing_connectors/test/logical_anomalies/099,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\099.png,splicing_connectors/test/logical_anomalies/099.png,splicing_connectors,test,logical_anomalies,99,1,0.37746942919805954
Fusion Max,splicing_connectors/test/logical_anomalies/100,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\100.png,splicing_connectors/test/logical_anomalies/100.png,splicing_connectors,test,logical_anomalies,100,1,-0.3339711672202845
Fusion Max,splicing_connectors/test/logical_anomalies/101,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\101.png,splicing_connectors/test/logical_anomalies/101.png,splicing_connectors,test,logical_anomalies,101,1,-0.4203286626583055
Fusion Max,splicing_connectors/test/logical_anomalies/102,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\102.png,splicing_connectors/test/logical_anomalies/102.png,splicing_connectors,test,logical_anomalies,102,1,-0.4370405225067351
Fusion Max,splicing_connectors/test/logical_anomalies/103,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\103.png,splicing_connectors/test/logical_anomalies/103.png,splicing_connectors,test,logical_anomalies,103,1,-0.26643481594205065
Fusion Max,splicing_connectors/test/logical_anomalies/104,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\104.png,splicing_connectors/test/logical_anomalies/104.png,splicing_connectors,test,logical_anomalies,104,1,-0.08195575482124272
Fusion Max,splicing_connectors/test/logical_anomalies/105,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\105.png,splicing_connectors/test/logical_anomalies/105.png,splicing_connectors,test,logical_anomalies,105,1,0.9475895506377986
Fusion Max,splicing_connectors/test/logical_anomalies/106,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\106.png,splicing_connectors/test/logical_anomalies/106.png,splicing_connectors,test,logical_anomalies,106,1,0.06415615271022893
Fusion Max,splicing_connectors/test/logical_anomalies/107,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\logical_anomalies\107.png,splicing_connectors/test/logical_anomalies/107.png,splicing_connectors,test,logical_anomalies,107,1,0.15122565283023823
Fusion Max,splicing_connectors/test/structural_anomalies/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\structural_anomalies\000.png,splicing_connectors/test/structural_anomalies/000.png,splicing_connectors,test,structural_anomalies,0,1,0.3186596741173852
Fusion Max,splicing_connectors/test/structural_anomalies/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\structural_anomalies\001.png,splicing_connectors/test/structural_anomalies/001.png,splicing_connectors,test,structural_anomalies,1,1,1.1705498068721003
